peak	chr	start	end	length	pileup	neg.log10p	fold.enrichment	neg.log10.q	tag	d	i.chr	i.start	i.end	id	ensembl.id	strand	gene.type	rep3.match
nup153_broad_peak_27166	chr4	59597268	59598690	1423	8.83	640.082	48.933	378.251	GAP	140644	chr4	59739333	59789333					 
nup153_broad_peak_25108	chr3	90453214	90458097	4884	10.96	516.308	367.087	280.851	GENE	142357	chr3	90310564	90310858	RP11-557B13.1	ENSG00000271024	-	pseudogene	 
nup153_broad_peak_5185	chr10	113765242	113766330	1089	13.14	110.657	688.972	796.417	GENE	143295	chr10	113909624	113975135	GPAM	ENSG00000119927	-	protein_coding	 
nup153_broad_peak_6905	chr11	97383577	97384645	1069	13.95	121.948	744.164	893.713	GENE	143820	chr11	97528464	97528582	RNA5SP347	ENSG00000199315	+	rRNA	 
nup153_broad_peak_39383	chrX	61852060	61854034	1975	10.88	803.207	531.387	534.898	GENE	144687	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_27860	chr4	130499503	130500534	1032	10.07	781.362	550.804	503.476	GENE	144793	chr4	130645326	130692636	RP11-519M16.1	ENSG00000246876	-	lincRNA	 
nup153_broad_peak_7994	chr12	38001761	38003920	2160	13.55	47.239	324.389	242.086	GAP	145068	chr12	34856694	37856694					 
nup153_broad_peak_22756	chr21	10842964	10845649	2686	21.14	124.922	553.327	934.125	GAP	145069	chr21	10647896	10697896					 
nup153_broad_peak_14033	chr16	33873323	33876478	3156	21.34	787.585	371.915	51.487	GAP	146673	chr16	34023150	34173150					 
nup153_broad_peak_9434	chr12	133692602	133693709	1108	16.41	150.728	866.314	115.515	GAP	148187	chr12	133841895	133851895					 
nup153_broad_peak_25963	chr3	163521356	163522465	1110	7.87	543.335	441.651	298.358	GENE	148188	chr3	163373092	163373169	AC092962.1	ENSG00000266757	-	miRNA	 
nup153_broad_peak_20594	chr2	163843707	163844728	1022	8.05	55.887	450.287	31.041	GENE	148468	chr2	163227917	163695240	KCNH7	ENSG00000184611	-	protein_coding	 
nup153_broad_peak_37296	chr9	18209161	18210225	1065	9.51	720.245	523.023	449.602	GENE	150371	chr9	18360595	18362218	RP11-570H19.2	ENSG00000227167	-	lincRNA	 
nup153_broad_peak_18613	chr2	6292833	6293912	1080	17.92	114.262	604.188	829.883	GENE	151427	chr2	6072819	6141407	AC073479.1	ENSG00000232044	+	processed_transcript	 
nup153_broad_peak_22758	chr21	10849517	10852492	2976	16.59	667.811	380.995	408.312	GAP	151622	chr21	10647896	10697896					 
nup153_broad_peak_17775	chr19	20368105	20370402	2298	19.41	631.505	327.646	385.261	GAP	153014	chr19	20523415	20573415					 
nup153_broad_peak_25112	chr3	90465310	90466322	1013	12.07	993.232	640.995	693.982	GENE	154453	chr3	90310564	90310858	RP11-557B13.1	ENSG00000271024	-	pseudogene	 
nup153_broad_peak_22759	chr21	10853187	10854337	1151	19.72	670.377	343.279	408.429	GAP	155292	chr21	10647896	10697896					 
nup153_broad_peak_33861	chr7	61978055	61982626	4572	24.29	72.056	321.276	455.915	GENE	155870	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_40079	chrY	58844114	58845116	1003	8.56	629.172	475.818	368.865	GENE	156276	chrY	59001391	59001635	CTBP2P1	ENSG00000235857	+	pseudogene	 
nup153_broad_peak_25113	chr3	90467157	90468188	1032	7.58	52.059	420.937	280.303	GENE	156300	chr3	90310564	90310858	RP11-557B13.1	ENSG00000271024	-	pseudogene	 
nup153_broad_peak_29092	chr5	49532588	49535582	2995	7.58	423.238	35.963	200.561	GENE	156445	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	 
nup153_broad_peak_1450	chr1	88076066	88077068	1003	12.59	10.493	676.319	738.431	GENE	157011	chr1	87918923	87919056	RNA5SP52	ENSG00000199318	-	rRNA	 
nup153_broad_peak_22760	chr21	10854977	10857379	2403	27.25	903.583	363.744	615.528	GAP	157082	chr21	10647896	10697896					 
nup153_broad_peak_7998	chr12	38015751	38018796	3046	13.01	470.547	335.363	239.688	GAP	159058	chr12	34856694	37856694					 
nup153_broad_peak_1392	chr1	81385229	81387017	1789	7.23	467.443	395.618	235.995	GENE	159459	chr1	81546475	81546856	MTND2P30	ENSG00000227937	+	pseudogene	 
nup153_broad_peak_16568	chr18	18671955	18673205	1251	12.92	111.067	69.289	799.767	GAP	161058	chr18	18460898	18510898					 
nup153_broad_peak_23216	chr22	16212161	16213429	1269	9.41	442.792	344.438	217.644	GAP	162162	chr22	16000000	16050000					 
nup153_broad_peak_33862	chr7	61984639	61987325	2687	18.27	893.418	450.034	608.662	GENE	162454	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_23963	chr3	5461777	5462793	1017	8.69	638.813	482.537	380.995	GENE	163332	chr3	5297220	5298446	AC026202.5	ENSG00000230944	-	lincRNA	 
nup153_broad_peak_3555	chr10	2812161	2813434	1274	9.85	713.008	51.867	450.913	GENE	164780	chr10	2978213	2978633	RP11-89K18.1	ENSG00000231743	+	pseudogene	 
nup153_broad_peak_17889	chr19	27896775	27898004	1230	8.68	422.605	344.986	201.794	GAP	164994	chr19	27681782	27731782					 
nup153_broad_peak_33863	chr7	61988127	61991137	3011	14.32	537.457	345.561	298.064	GENE	165942	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_31873	chr6	91932379	91933410	1032	19.22	169.375	908.789	13.276	GENE	166622	chr6	92100031	92102718	RP1-177I10.1	ENSG00000224605	-	lincRNA	 
nup153_broad_peak_14057	chr16	34340015	34341076	1062	10.18	775.038	556.558	499.429	GAP	166866	chr16	34023150	34173150					 
nup153_broad_peak_33845	chr7	61653614	61654866	1253	6.64	4.246	37.496	200.462	GENE	167004	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_17890	chr19	27899432	27900642	1211	6.85	435.343	377.817	210.004	GAP	167651	chr19	27681782	27731782					 
nup153_broad_peak_39752	chrX	120231033	120232111	1079	11.67	759.695	510.845	483.556	GAP	167799	chrX	120013235	120063235					 
nup153_broad_peak_18837	chr2	20983159	20984198	1040	15.51	140.298	821.776	106.047	GAP	168916	chr2	21153113	21178113					 
nup153_broad_peak_31886	chr6	94299219	94300312	1094	14.64	571.692	352.989	32.545	GENE	169955	chr6	93949738	94129265	EPHA7	ENSG00000135333	-	protein_coding	 
nup153_broad_peak_39383	chrX	61852060	61854034	1975	10.88	803.207	531.387	534.898	GAP	170049	chrX	61632012	61682012					 
nup153_broad_peak_8000	chr12	38027709	38028853	1145	10.44	607.232	440.386	352.706	GAP	171016	chr12	34856694	37856694					 
nup153_broad_peak_33865	chr7	61993996	61995826	1831	8.66	483.495	383.118	250.785	GENE	171811	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_39375	chrX	61821403	61826307	4905	12.95	519.376	356.218	280.877	GENE	172414	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_33844	chr7	61646086	61647113	1028	8	553.318	435.178	311.332	GENE	174757	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_8002	chr12	38033700	38034933	1234	10.15	582.299	437.639	336.568	GAP	177007	chr12	34856694	37856694					 
nup153_broad_peak_39384	chrX	61859307	61860731	1425	8.87	483.649	38.166	251.828	GAP	177296	chrX	61632012	61682012					 
nup153_broad_peak_33866	chr7	61999573	62001361	1789	17.64	817.185	421.919	540.945	GENE	177388	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_31523	chr6	62358288	62359350	1063	12.33	102.704	663.507	721.362	GAP	179700	chr6	62128589	62178589					 
nup153_broad_peak_27054	chr4	49154625	49159017	4393	81.6	236.806	383.954	196.435	GAP	179925	chr4	49338941	49488941					R1_R2_R3_10kb
nup153_broad_peak_8003	chr12	38037602	38039482	1881	8.08	454.262	373.133	22.777	GAP	180909	chr12	34856694	37856694					 
nup153_broad_peak_25120	chr3	90492491	90494427	1937	11.04	588.063	412.826	341.997	GENE	181634	chr3	90310564	90310858	RP11-557B13.1	ENSG00000271024	-	pseudogene	 
nup153_broad_peak_39373	chrX	61814670	61816460	1791	19.38	962.262	44.976	675.049	GENE	182261	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_9955	chr13	54125412	54126451	1040	18.68	147.565	757.504	113.691	GENE	183322	chr13	53941980	53942091	AL450423.1	ENSG00000220990	-	miRNA	 
nup153_broad_peak_37295	chr9	17981919	17982948	1030	12.96	970.974	609.713	668.696	GENE	184793	chr9	17579080	17797127	SH3GL2	ENSG00000107295	+	protein_coding	 
nup153_broad_peak_37394	chr9	30372447	30373545	1099	7.26	461.275	388.182	231.924	GENE	185334	chr9	30558878	30559479	RP11-255N24.4	ENSG00000232060	-	pseudogene	 
nup153_broad_peak_27053	chr4	49092926	49153450	60525	70.78	191.865	351.354	155.237	GAP	185492	chr4	49338941	49488941					R1_R2_R3_10kb
nup153_broad_peak_8360	chr12	61436906	61438000	1095	9.62	725.421	528.685	454.858	GENE	186941	chr12	61624940	61626718	RP11-471N19.1	ENSG00000257308	-	pseudogene	 
nup153_broad_peak_10200	chr13	85449635	85450925	1291	8.95	45.717	363.962	229.395	GENE	188298	chr13	85639222	85653055	LINC00375	ENSG00000226370	-	lincRNA	 
nup153_broad_peak_33576	chr7	42510215	42511586	1372	10.18	463.815	353.698	234.619	GENE	189740	chr7	42701325	42746046	AC027269.2	ENSG00000238284	-	lincRNA	 
nup153_broad_peak_28585	chr5	5826296	5827356	1061	14.1	674.053	418.975	411.403	GENE	191787	chr5	6019142	6022396	CTC-471C19.1	ENSG00000261037	-	lincRNA	 
nup153_broad_peak_33870	chr7	62014672	62016202	1531	11.98	580.974	382.334	334.899	GENE	192487	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_23970	chr3	5809681	5810964	1284	7.88	486.512	400.584	252.893	GENE	193566	chr3	6004529	6165807	AC027119.1	ENSG00000229642	+	lincRNA	 
nup153_broad_peak_4186	chr10	42790273	42793418	3146	9.37	544.369	407.306	306.543	GAP	193587	chr10	42546687	42596687					 
nup153_broad_peak_40021	chrY	9908594	9909706	1113	16.29	80.728	454.818	523.344	GAP	194848	chrY	10104553	13104553					 
nup153_broad_peak_39370	chrX	61800878	61802556	1679	10.31	426.135	327.439	203.407	GENE	196165	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_4187	chr10	42794111	42795338	1228	15.55	974.965	552.593	677.894	GAP	197425	chr10	42546687	42596687					 
nup153_broad_peak_10054	chr13	68151562	68152799	1238	17.32	799.956	434.295	518.895	GENE	197455	chr13	67946519	67954108	LINC00364	ENSG00000230040	+	lincRNA	 
nup153_broad_peak_29046	chr5	46094634	46095777	1144	10.81	655.536	462.028	39.812	GENE	198563	chr5	45890318	45896072	CTD-2013M15.1	ENSG00000250122	+	lincRNA	 
nup153_broad_peak_33575	chr7	42476263	42477310	1048	8.94	644.293	494.861	382.074	GENE	198795	chr7	42000548	42277469	GLI3	ENSG00000106571	-	protein_coding	 
nup153_broad_peak_4188	chr10	42796525	42798337	1813	16.4	614.547	365.267	360.793	GAP	199839	chr10	42546687	42596687					 
nup153_broad_peak_33872	chr7	62022772	62024008	1237	10.48	590.736	438.293	341.701	GENE	200587	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_4189	chr10	42799110	42801520	2411	17.15	585.081	342.541	336.258	GAP	202424	chr10	42546687	42596687					 
nup153_broad_peak_33873	chr7	62026529	62028318	1790	10.05	450.664	349.818	223.606	GENE	204344	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_27020	chr4	45688619	45689633	1015	13.1	100.321	641.413	698.781	GENE	206467	chr4	45482047	45482153	RNU6-931P	ENSG00000200720	+	snRNA	 
nup153_broad_peak_25228	chr3	104013980	104015002	1023	10.7	81.912	582.552	535.108	GENE	206543	chr3	104221544	104222110	RP11-281P11.1	ENSG00000243635	+	pseudogene	 
nup153_broad_peak_33697	chr7	51993967	51995249	1283	11.1	70.511	506.931	43.914	GENE	209353	chr7	51784354	51784615	RN7SL292P	ENSG00000242650	+	misc_RNA	 
nup153_broad_peak_4191	chr10	42806184	42807764	1581	8.92	437.597	349.628	212.687	GAP	209498	chr10	42546687	42596687					 
nup153_broad_peak_32416	chr6	141454625	141455724	1100	7.54	523.285	425.015	28.167	GENE	210579	chr6	141243594	141244047	RP11-471B18.1	ENSG00000216548	-	pseudogene	 
nup153_broad_peak_19731	chr2	91806034	91807780	1747	11.33	426.364	316.224	205.114	GAP	210932	chr2	91545103	91595103					 
nup153_broad_peak_33876	chr7	62033432	62035266	1835	8.69	595.957	454.999	347.324	GENE	211247	chr7	61821869	61822186	RP11-715L17.1	ENSG00000233918	+	pseudogene	 
nup153_broad_peak_31887	chr6	94373388	94374501	1114	10.6	809.021	577.604	524.229	GENE	214324	chr6	94588824	94588947	SNORA18	ENSG00000252249	+	snoRNA	 
nup153_broad_peak_4193	chr10	42812440	42818696	6257	16.98	676.791	382.998	416.521	GAP	215754	chr10	42546687	42596687					 
nup153_broad_peak_29083	chr5	49473003	49474534	1532	9.32	495.394	382.904	260.046	GENE	217493	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	 
nup153_broad_peak_10139	chr13	77225028	77227142	2115	8.13	579.459	454.303	327.598	GENE	227171	chr13	77454312	77460540	KCTD12	ENSG00000178695	-	protein_coding	 
nup153_broad_peak_17890	chr19	27899432	27900642	1211	6.85	435.343	377.817	210.004	GENE	228750	chr19	28129391	28137391	CTB-151G24.1	ENSG00000267696	-	lincRNA	 
nup153_broad_peak_39367	chrX	61766137	61769195	3059	7.08	445.097	380.295	219.591	GENE	229526	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_35820	chr8	43760500	43762465	1966	14.64	52.379	334.401	285.954	GENE	230767	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_17889	chr19	27896775	27898004	1230	8.68	422.605	344.986	201.794	GENE	231388	chr19	28129391	28137391	CTB-151G24.1	ENSG00000267696	-	lincRNA	 
nup153_broad_peak_39366	chrX	61762457	61764643	2187	8.87	558.756	44.291	31.537	GENE	234078	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_4182	chr10	42406227	42409869	3643	34.87	974.766	328.952	67.769	GENE	234890	chr10	42644758	42644997	KSR1P1	ENSG00000229485	-	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_39364	chrX	61759655	61760695	1041	10.27	588.872	438.615	338.994	GENE	238026	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_9493	chr13	23029646	23030740	1095	11.65	865.989	583.738	579.192	GENE	239423	chr13	23270162	23270713	FTH1P7	ENSG00000232187	-	pseudogene	 
nup153_broad_peak_39363	chrX	61756774	61757872	1099	7.82	449.464	371.044	221.761	GENE	240849	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_29080	chr5	49450144	49451144	1001	9.37	504.685	387.383	266.256	GENE	240883	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	 
nup153_broad_peak_35821	chr8	43770887	43772815	1929	12.47	635.894	419.986	380.863	GENE	241154	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_39341	chrX	58339564	58340579	1016	11.93	753.031	518.795	478.588	GAP	241434	chrX	58582012	58632012					 
nup153_broad_peak_8012	chr12	38098277	38099347	1071	11.19	461.479	342.034	233.358	GAP	241584	chr12	34856694	37856694					 
nup153_broad_peak_29691	chr5	100484140	100485180	1041	16.16	77.716	431.346	50.285	GENE	245171	chr5	100142639	100238970	ST8SIA4	ENSG00000113532	-	protein_coding	 
nup153_broad_peak_39362	chrX	61750929	61752328	1400	8.49	470.063	381.685	24.091	GENE	246393	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_11570	chr14	83968896	83969991	1096	10.13	566.049	413.451	317.957	GENE	246738	chr14	84216728	84216845	RNU6ATAC28P	ENSG00000238561	+	snRNA	 
nup153_broad_peak_35823	chr8	43778699	43779891	1193	9.53	509.544	394.731	273.482	GENE	248966	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_29078	chr5	49436930	49441559	4630	29.62	118.733	423.214	877.967	GENE	250468	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	 
nup153_broad_peak_35824	chr8	43780660	43781874	1215	8.8	468.393	374.933	239.597	GENE	250927	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_35826	chr8	43784340	43785494	1155	8.33	440.826	357.572	21.482	GENE	254607	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_17842	chr19	24601186	24602212	1027	20.22	725.089	360.057	455.749	GENE	254960	chr19	24345172	24346227	HAVCR1P1	ENSG00000268442	-	pseudogene	 
nup153_broad_peak_29077	chr5	49433027	49436396	3370	22.27	722.445	33.649	457.784	GENE	255631	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	R1_R2_R3_10kb
nup153_broad_peak_3824	chr10	18280391	18281403	1013	15.91	989.836	560.694	68.963	GAP	255717	chr10	17974675	18024675					 
nup153_broad_peak_35827	chr8	43787207	43788259	1053	8.87	586.306	443.322	335.521	GENE	257474	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_29076	chr5	49428390	49432519	4130	28.26	969.649	383.318	67.203	GENE	259508	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	R1_R2_R3_10kb
nup153_broad_peak_35828	chr8	43792335	43795234	2900	41.87	116.814	331.282	866.514	GENE	262602	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_35854	chr8	46903629	46908042	4414	8.15	51.269	413.676	278.036	GENE	264141	chr8	47172182	47172472	AC113134.1	ENSG00000255915	+	pseudogene	 
nup153_broad_peak_17879	chr19	27863825	27865122	1298	16.27	67.586	387.542	414.673	GENE	264270	chr19	28129391	28137391	CTB-151G24.1	ENSG00000267696	-	lincRNA	 
nup153_broad_peak_29075	chr5	49426553	49427721	1169	20.2	672.106	341.379	411.779	GENE	264306	chr5	49692026	49739082	EMB	ENSG00000170571	-	protein_coding	R1_R2_R3_10kb
nup153_broad_peak_17845	chr19	24610721	24612146	1426	10.2	673.421	476.598	415.015	GENE	264495	chr19	24345172	24346227	HAVCR1P1	ENSG00000268442	-	pseudogene	 
nup153_broad_peak_17846	chr19	24612913	24614948	2036	16.19	108.386	587.371	780.538	GENE	266687	chr19	24345172	24346227	HAVCR1P1	ENSG00000268442	-	pseudogene	 
nup153_broad_peak_6174	chr11	50649693	50650839	1147	19.16	102.258	507.391	722.107	GENE	268207	chr11	50368213	50381487	RP11-574M7.2	ENSG00000214883	+	pseudogene	 
nup153_broad_peak_35829	chr8	43798381	43799597	1217	21.86	955.418	438.897	664.559	GENE	268648	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_37403	chr9	31914899	31915978	1080	9.1	521.331	409.854	283.207	GENE	269742	chr9	31644574	31645158	HMGB3P23	ENSG00000235148	-	pseudogene	 
nup153_broad_peak_35830	chr8	43801595	43803291	1697	13.16	719.657	44.843	453.612	GENE	271862	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_14327	chr16	61408222	61409237	1016	13.15	101.868	658.913	71.178	GENE	271910	chr16	61681146	62070939	CDH8	ENSG00000150394	-	protein_coding	 
nup153_broad_peak_35831	chr8	43803941	43804979	1039	10.24	595.159	434.445	34.586	GENE	274208	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_39358	chrX	61715113	61723473	8361	34.13	873.207	306.491	590.297	GENE	275248	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_58	chr1	4272431	4273784	1354	13.36	604.465	402.934	3.522	GAP	277164	chr1	3845268	3995268					 
nup153_broad_peak_35832	chr8	43808520	43810460	1941	11.29	567.643	40.732	321.461	GENE	278787	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_35833	chr8	43811874	43813354	1481	8.7	540.529	416.717	296.898	GENE	282141	chr8	43529413	43529734	RP11-643N23.1	ENSG00000253198	-	pseudogene	 
nup153_broad_peak_39357	chrX	61709947	61714591	4645	38.5	106.848	330.912	763.986	GENE	284130	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_35850	chr8	46885716	46886974	1259	10.48	461.222	354.093	232.504	GENE	285209	chr8	47172182	47172472	AC113134.1	ENSG00000255915	+	pseudogene	 
nup153_broad_peak_4715	chr10	83191597	83192858	1262	11.61	713.095	48.135	44.698	GENE	287111	chr10	82904408	82904487	AL356154.1	ENSG00000265990	+	miRNA	 
nup153_broad_peak_39355	chrX	61705648	61707581	1934	27.07	795.146	323.408	525.609	GENE	291140	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_39354	chrX	61703591	61704862	1272	26.64	725.292	307.347	456.872	GENE	293859	chrX	61998720	61999796	RP11-3D23.1	ENSG00000236852	+	pseudogene	 
nup153_broad_peak_27179	chr4	61233685	61234708	1024	15.87	151.948	839.418	118.313	GENE	294960	chr4	61529667	61529756	AC095061.1	ENSG00000216027	-	miRNA	 
